"URI","Label","Definition","Notation","Status","AcceptedDate","skos:altLabel@bg","hasProtectionTarget","hasProtectionTarget","mandatoryUnit","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","skos:scopeNote","recommendedUnit","recommendedUnit","skos:altLabel","skos:relatedMatch","skos:relatedMatch","skos:altLabel@en","skos:altLabel@es"
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1772","Organic carbon in PM2.5 (aerosol)","OC in PM2.5 - recommended unit: µg/m3","OC in PM2.5","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2011/850/EU","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"OC in PM2.5",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/18","Arsenic (aerosol)","As - recommended unit: ng/m3","As","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"As",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/19","Carbon disulphide (air)","CS2 - recommended unit: µg/m3","CS2","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"CS2",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20","Benzene (air)","C6H6 - recommended unit: µg/m3","C6H6","valid","2013-09-20","C6H6","http://dd.eionet.europa.eu/vocabulary/aq/protectiontarget/H",,,"http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/AIRTOXICA73022","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/CP7001-BTX","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/GC5000BTX-FID","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/GC5000BTX-PID","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/GC855BTX","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/GC855BTX-600","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/GC866","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/GC955","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/GC955-600","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/GC955-601","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/GC955-800","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/SRI8610-C","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/VOC71M","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/VOC72M","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/agilentHP6890","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/airmoVOC_BTX","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/airmoVOC_BTX1000","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/opsisAR500-ER110","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/opsisAR500-ER120","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/opsisAR500-ER150",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2011/850/EU","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,,,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/2012","Lead (precip)","Pb - recommended unit: µg/l","Pb","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.l-1",,"Pb",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/2013","Mercury (precip)","Hg - recommended unit: ng/l","Hg","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.l-1",,"Hg",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/2014","Cadmium (precip)","Cd - recommended unit: µg/l","Cd","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.l-1",,"Cd",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/2015","Nickel (precip)","Ni - recommended unit: µg/l","Ni","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.l-1",,"Ni",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/2016","Chromium (precip)","Cr - recommended unit: µg/l","Cr","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.l-1",,"Cr",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/2017","Manganese (precip)","Mn - recommended unit: µg/l","Mn","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.l-1",,"Mn",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/2018","Arsenic (precip)","As - recommended unit: µg/l","As","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.l-1",,"As",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/2044","Total nitrogen (precip)","Total nitrogen in precipitation - recommended unit: mg N/l","NT","valid","2024-04-05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/mgN.l-1",,,,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/2063","Zinc (precip)","Zn - recommended unit: µg/l","Zn","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.l-1",,"Zn",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/2064","Cobalt (precip)","Co - recommended unit: µg/l","Co","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.l-1",,"Co",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/2065","Iron (precip)","Fe - recommended unit: µg/l","Fe","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.l-1",,"Fe",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/2073","Copper (precip)","Cu - recommended unit: µg/l","Cu","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.l-1",,"Cu",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/2076","acidity(pH) (precip)","pH - recommended unit: pH units","pH","valid","2013-09-20","pH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/pHunits",,,,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/21","Toluene (air)","C6H5-CH3 - recommended unit: µg/m3","C6H5-CH3","valid","2013-09-20",,,,,"http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/AIRTOXICA73022","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/GC5000BTX-FID","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/GC855BTX","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/GC866","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/GC955","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/GC955-600","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/GC955-601","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/SRI8610-C","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/VOC72M","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/agilentHP6890","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/airmoVOC_BTX","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/airmoVOC_BTX1000","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/opsisAR500-ER150",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2011/850/EU","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"C6H5-CH3",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/22","Styrene (air)","C6H5-CH=CH2 - recommended unit: µg/m3","C6H5-CH=CH2","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"C6H5-CH=CH2",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/23","Acrylonitrile (air)","CH2=CH-CN - recommended unit: µg/m3","CH2=CH-CN","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"CH2=CH-CN",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/2380","Benzo(b,j,k)fluoranthene (precip)","Benzo(b,j,k)fluoranthene - recommended unit: ng/l","Benzo(b,j,k)fluoranthene","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.l-1",,"Benzo(b,j,k)fluoranthene",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/24","1.3 Butadiene (air)","CH2=CH-CH=CH2 - recommended unit: µg/m3","CH2=CH-CH=CH2","valid","2013-09-20",,,,,"http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/GC955",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2011/850/EU","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"CH2=CH-CH=CH2",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/25","Formaldehyde (air)","HCHO - recommended unit: µg/m3","HCHO","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2011/850/EU","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"Methanal (air)",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/26","Trichloroethylene (air)","CHCl=CCl2 - recommended unit: µg/m3","CHCl=CCl2","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"CHCl=CCl2",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/27","Tetrachloroethylene (air)","C2Cl4 - recommended unit: µg/m3","C2Cl4","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"C2Cl4",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/2770","phosphate (precip)","PO43- - recommended unit: mg S/l","PO43-","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/mgS.m-1",,"PO43-",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/2771","Total phosphorus (precip)","Total phosphorus (precip)","TP","valid","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/mg.l-1",,,,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/28","Dichloromethane (air)","CH2Cl2 - recommended unit: µg/m3","CH2Cl2","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"CH2Cl2",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/2861","PFBA (precip)","PFBA - recommended unit: ng.l-1","PFBA","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.l-1",,"PFBA",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/2862","PFPeA (precip)","PFPeA - recommended unit: ng.l-1","PFPeA","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.l-1",,"PFPeA",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/2863","PFHxA (precip)","PFHxA - recommended unit: ng.l-1","PFHxA","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.l-1",,"PFHxA",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/2864","PFHpA (precip)","PFHpA - recommended unit: ng.l-1","PFHpA","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.l-1",,"PFHpA",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/2865","PFOA (precip)","PFOA - recommended unit: ng.l-1","PFOA","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.l-1",,"PFOA",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/2866","PFNA (precip)","PFNA - recommended unit: ng.l-1","PFNA","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.l-1",,"PFNA",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/2867","PFDA (precip)","PFDA - recommended unit: ng.l-1","PFDA","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.l-1",,"PFDA",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/2868","PFUnDA (precip)","PFUnDA - recommended unit: ng.l-1","PFUnDA","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.l-1",,"PFUnDA",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/2871","PFBS (precip)","PFBS - recommended unit: ng.l-1","PFBS","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.l-1",,"PFBS",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/2872","PFHxS (precip)","PFHxS - recommended unit: ng.l-1","PFHxS","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.l-1",,"PFHxS",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/2873","PFOSA (precip)","PFOSA - recommended unit: ng.l-1","PFOSA","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.l-1",,"PFOSA",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/2874","6:2-FTS (precip)","6:2-FTS - recommended unit: ng.l-1","6:2-FTS","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.l-1",,"6:2-FTS",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/2875","PFOS (precip)","PFOS - recommended unit: ng.l-1","PFOS","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.l-1",,"PFOS",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/2876","PFDS (precip)","PFDS - recommended unit: ng.l-1","PFDS","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.l-1",,"PFDS",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/29","Benzo(a)pyrene (precip)","BaP - recommended unit: ng/l","BaP","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.l-1",,"BaP",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/3","Strong acidity (air)","SA - recommended unit: µg SO2/m3","SA","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ugSO2.m-3",,"SA",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/30","Polyaromatic hydrocarbons (air+aerosol)","PAH - recommended unit: ng/m3","PAH","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"PAH",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/3012","Lead in TSP (aerosol)","Pb in TSP - recommended unit: µg/m3","Pb in TSP","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"Pb in TSP",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/3013","Mercury in TSP (aerosol)","Hg in TSP - recommended unit: ng/m3","Hg in TSP","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Hg in TSP",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/3014","Cadmium in TSP (aerosol)","Cd in TSP - recommended unit: ng/m3","Cd in TSP","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Cd in TSP",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/3015","Nickel in TSP (aerosol)","Ni in TSP - recommended unit: ng/m3","Ni in TSP","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Ni in TSP",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/3016","Chromium in TSP (aerosol)","Cr in TSP - recommended unit: ng/m3","Cr in TSP","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Cr in TSP",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/3017","Manganese in TSP (aerosol)","Mn in TSP - recommended unit: ng/m3","Mn in TSP","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Mn in TSP",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/3018","Arsenic in TSP (aerosol)","As in TSP - recommended unit: ng/m3","As in TSP","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"As in TSP",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/302","CFC_11 (air)","CFC-11 - recommended unit: pptv","CFC-11","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/pptv",,"CFC-11",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/303","CFC_113 (air)","CFC-113 - recommended unit: pptv","CFC-113","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/pptv",,"CFC-113",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/304","CFC_12 (air)","CFC-12 - recommended unit: pptv","CFC-12","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/pptv",,"CFC-12",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/3063","Zinc in TSP (aerosol)","Zn in TSP - recommended unit: ng/m3","Zn in TSP","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Zn in TSP",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/307","HCFC_123 (air)","HCFC-123 - recommended unit: pptv","HCFC-123","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/pptv",,"HCFC-123",,,,
