Sampling Point Id, Country, Air Quality Station EoI Code, Longitude, Latitude, Altitude, Air Quality Station Area, Air Quality Station Type, 
SPO.IT1079A_1_UV-FL_1996-08-01_00:00:00, Italy, IT1079A, 13.354200000, 38.1244, 17.0, urban, traffic, 
SPO.IT1079A_10_IR-GFC_1996-08-01_00:00:00, Italy, IT1079A, 13.354200000, 38.1244, 17.0, urban, traffic, 
SPO.IT1079A_20_GC-FID_2002-02-20_00:00:00, Italy, IT1079A, 13.354200000, 38.1244, 17.0, urban, traffic, 
SPO.IT1079A_5_BETA_1996-08-01_00:00:00, Italy, IT1079A, 13.354200000, 38.1244, 17.0, urban, traffic, 
SPO.IT1079A_6001_BETA_1996-07-31_23:00:00, Italy, IT1079A, 13.354200000, 38.1244, 17.0, urban, traffic, 
SPO.IT1079A_6001_gravi_1996-08-01_00:00:00, Italy, IT1079A, 13.354200000, 38.1244, 17.0, urban, traffic, 
SPO.IT1079A_7_UV-P_1996-08-01_00:00:00, Italy, IT1079A, 13.354200000, 38.1244, 17.0, urban, traffic, 
SPO.IT1079A_8_chemi_1996-08-01_00:00:00, Italy, IT1079A, 13.354200000, 38.1244, 17.0, urban, traffic, 
SPO.IT1082A_10_IR-GFC_1996-08-01_00:00:00, Italy, IT1082A, 13.331600000, 38.1517, 42.0, urban, traffic, 
SPO.IT1082A_5_BETA_1996-08-01_00:00:00, Italy, IT1082A, 13.331600000, 38.1517, 42.0, urban, traffic, 
SPO.IT1082A_8_chemi_1996-08-01_00:00:00, Italy, IT1082A, 13.331600000, 38.1517, 42.0, urban, traffic, 
SPO.IT1346A_1_UV-FL_2002-07-20_00:00:00, Italy, IT1346A, 15.285300000, 37.0913, 62.0, urban, traffic, 
SPO.IT1346A_20_GC-FID_2002-07-20_00:00:00, Italy, IT1346A, 15.285300000, 37.0913, 62.0, urban, traffic, 
SPO.IT1346A_5_BETA_2002-07-20_00:00:00, Italy, IT1346A, 15.285300000, 37.0913, 62.0, urban, traffic, 
SPO.IT1346A_6001_BETA_2014-07-14_00:00:00, Italy, IT1346A, 15.285300000, 37.0913, 62.0, urban, background, 
SPO.IT1346A_8_chemi_2002-07-20_00:00:00, Italy, IT1346A, 15.285300000, 37.0913, 62.0, urban, traffic, 
SPO.IT1348A_1_UV-FL_2002-07-20_00:00:00, Italy, IT1348A, 15.285300000, 37.0678, 9.0, urban, traffic, 
SPO.IT1348A_5_BETA_2002-07-20_00:00:00, Italy, IT1348A, 15.285300000, 37.0678, 9.0, urban, traffic, 
SPO.IT1348A_5_BETA_2017-04-01_00:00:00, Italy, IT1348A, 15.285300000, 37.0678, 9.0, urban, traffic, 
SPO.IT1348A_6001_BETA_2014-08-27_00:00:00, Italy, IT1348A, 15.285300000, 37.0678, 9.0, urban, background, 
SPO.IT1348A_8_chemi_2002-07-20_00:00:00, Italy, IT1348A, 15.285300000, 37.0678, 9.0, urban, traffic, 
SPO.IT1348A_8_chemi_2017-04-01_00:00:00, Italy, IT1348A, 15.285300000, 37.0678, 9.0, urban, traffic, 
SPO.IT1440A_1_UV-FL_1983-05-02_00:00:00, Italy, IT1440A, 15.208700000, 37.0940, 150.0, suburban, background, 
SPO.IT1440A_20_GC-FID_1983-05-02_00:00:00, Italy, IT1440A, 15.208700000, 37.0940, 150.0, suburban, background, 
SPO.IT1440A_5_BETA_2005-08-01_00:00:00, Italy, IT1440A, 15.208700000, 37.0940, 150.0, suburban, background, 
SPO.IT1440A_8_chemi_1983-05-02_00:00:00, Italy, IT1440A, 15.208700000, 37.0940, 150.0, suburban, background, 
SPO.IT1449A_1_UV-FL_2018-01-01_00:00:00, Italy, IT1449A, 15.271400000, 38.1746, 50.0, suburban, background, 
SPO.IT1449A_20_GC-FID_2017-12-31_23:00:00, Italy, IT1449A, 15.271400000, 38.1746, 50.0, suburban, background, 
SPO.IT1449A_5_BETA_2018-01-01_00:00:00, Italy, IT1449A, 15.271400000, 38.1746, 50.0, suburban, background, 
SPO.IT1449A_7_UV-P_2018-01-01_00:00:00, Italy, IT1449A, 15.271400000, 38.1746, 50.0, suburban, background, 
SPO.IT1449A_8_chemi_2018-01-01_00:00:00, Italy, IT1449A, 15.271400000, 38.1746, 50.0, suburban, background, 
SPO.IT1552A_1_UV-FL_2002-03-28_00:00:00, Italy, IT1552A, 13.329300000, 38.1217, 55.0, urban, traffic, 
SPO.IT1552A_10_IR-GFC_2002-03-28_00:00:00, Italy, IT1552A, 13.329300000, 38.1217, 55.0, urban, traffic, 
SPO.IT1552A_20_GC-FID_2002-03-29_00:00:00, Italy, IT1552A, 13.329300000, 38.1217, 55.0, urban, traffic, 
SPO.IT1552A_5_BETA_2002-03-28_00:00:00, Italy, IT1552A, 13.329300000, 38.1217, 55.0, urban, traffic, 
SPO.IT1552A_6001_gravi_2002-03-28_00:00:00, Italy, IT1552A, 13.329300000, 38.1217, 55.0, urban, traffic, 
SPO.IT1552A_8_chemi_2002-03-28_00:00:00, Italy, IT1552A, 13.329300000, 38.1217, 55.0, urban, traffic, 
SPO.IT1566A_10_NDIR_2002-07-20_00:00:00, Italy, IT1566A, 15.278600000, 37.0758, 40.0, urban, traffic, 
SPO.IT1566A_20_GC-FID_2002-07-20_00:00:00, Italy, IT1566A, 15.278600000, 37.0758, 40.0, urban, traffic, 
SPO.IT1566A_5_BETA_2002-07-20_00:00:00, Italy, IT1566A, 15.278600000, 37.0758, 40.0, urban, traffic, 
SPO.IT1566A_6001_BETA_2014-07-09_00:00:00, Italy, IT1566A, 15.278600000, 37.0758, 40.0, urban, background, 
SPO.IT1566A_8_chemi_2002-07-19_23:00:00, Italy, IT1566A, 15.278600000, 37.0758, 40.0, urban, traffic, 
SPO.IT1718A_1_UV-FL_1993-09-01_00:00:00, Italy, IT1718A, 15.097200000, 37.5158, 38.0, urban, traffic, 
SPO.IT1718A_10_NDIR_1993-09-01_00:00:00, Italy, IT1718A, 15.097200000, 37.5158, 38.0, urban, traffic, 
SPO.IT1718A_20_GC-FID_2013-03-12_00:00:00, Italy, IT1718A, 15.097200000, 37.5158, 38.0, urban, traffic, 
SPO.IT1718A_5_BETA_2005-10-30_00:00:00, Italy, IT1718A, 15.097200000, 37.5158, 38.0, urban, traffic, 
SPO.IT1718A_5012_spectro_2017-01-01_00:00:00, Italy, IT1718A, 15.097200000, 37.5158, 38.0, urban, traffic, 
SPO.IT1718A_8_chemi_1993-09-01_00:00:00, Italy, IT1718A, 15.097200000, 37.5158, 38.0, urban, traffic, 
SPO.IT1748A_20_GC-FID_2008-05-01_00:00:00, Italy, IT1748A, 15.190100000, 37.2208, 10.0, suburban, background, 
SPO.IT1749A_20_GC-FID_2008-05-02_00:00:00, Italy, IT1749A, 15.182900000, 37.1946, 10.0, suburban, background, 
SPO.IT1750A_20_GC-FID_2009-01-01_00:00:00, Italy, IT1750A, 14.250000000, 37.0814, 10.0, suburban, background, 
SPO.IT1781A_20_GC-FID_2009-01-01_00:00:00, Italy, IT1781A, 15.169100000, 37.2210, 10.0, suburban, background, 
SPO.IT1794A_1_UV-FL_2005-01-18_00:00:00, Italy, IT1794A, 15.310100000, 38.2056, 10.0, urban, background, 
SPO.IT1794A_20_GC-FID_2005-01-18_00:00:00, Italy, IT1794A, 15.310100000, 38.2056, 10.0, urban, background, 
SPO.IT1794A_5_BETA_2005-01-18_00:00:00, Italy, IT1794A, 15.310100000, 38.2056, 10.0, urban, background, 
SPO.IT1794A_8_chemi_2009-01-01_00:00:00, Italy, IT1794A, 15.310100000, 38.2056, 10.0, urban, background, 
SPO.IT1829A_1_UV-FL_2010-04-01_00:00:00, Italy, IT1829A, 15.552900000, 38.1983, 10.0, urban, traffic, 
SPO.IT1829A_10_IR-GFC_2010-04-01_00:00:00, Italy, IT1829A, 15.552900000, 38.1983, 10.0, urban, traffic, 
SPO.IT1829A_10_IR-GFC_2016-01-01_00:00:00, Italy, IT1829A, 15.552900000, 38.1983, 10.0, urban, traffic, 
SPO.IT1829A_20_GC-FID_2006-01-01_00:00:00, Italy, IT1829A, 15.552900000, 38.1983, 10.0, urban, traffic, 
SPO.IT1829A_20_GC-FID_2016-01-01_00:00:00, Italy, IT1829A, 15.552900000, 38.1983, 10.0, urban, traffic, 
SPO.IT1829A_5_BETA_2010-04-01_00:00:00, Italy, IT1829A, 15.552900000, 38.1983, 10.0, urban, background, 
SPO.IT1829A_5_BETA_2016-01-01_00:00:00, Italy, IT1829A, 15.552900000, 38.1983, 10.0, urban, traffic, 
SPO.IT1829A_5012_spectro_2010-01-01_00:00:00, Italy, IT1829A, 15.552900000, 38.1983, 10.0, urban, background, 
SPO.IT1829A_5012_spectro_2017-01-01_00:00:00, Italy, IT1829A, 15.552900000, 38.1983, 10.0, urban, background, 
SPO.IT1829A_5014_spectro_2010-01-01_00:00:00, Italy, IT1829A, 15.552900000, 38.1983, 10.0, urban, background, 
SPO.IT1829A_5014_spectro_2017-01-01_00:00:00, Italy, IT1829A, 15.552900000, 38.1983, 10.0, urban, background, 
SPO.IT1829A_5015_spectro_2010-01-01_00:00:00, Italy, IT1829A, 15.552900000, 38.1983, 10.0, urban, background, 
SPO.IT1829A_5015_spectro_2017-01-01_00:00:00, Italy, IT1829A, 15.552900000, 38.1983, 10.0, urban, background, 
SPO.IT1829A_5018_spectro_2010-01-01_00:00:00, Italy, IT1829A, 15.552900000, 38.1983, 10.0, urban, background, 
SPO.IT1829A_5018_spectro_2017-01-01_00:00:00, Italy, IT1829A, 15.552900000, 38.1983, 10.0, urban, background, 
SPO.IT1829A_5029_GC-MSa_2016-01-01_00:00:00, Italy, IT1829A, 15.552900000, 38.1983, 10.0, urban, background, 
SPO.IT1829A_7_UV-P_2010-04-01_00:00:00, Italy, IT1829A, 15.552900000, 38.1983, 10.0, urban, traffic, 
SPO.IT1829A_8_chemi_2006-01-01_00:00:00, Italy, IT1829A, 15.552900000, 38.1983, 10.0, urban, traffic, 
SPO.IT1829A_8_chemi_2016-01-01_00:00:00, Italy, IT1829A, 15.552900000, 38.1983, 10.0, urban, traffic, 
SPO.IT1888A_1_UV-FL_2008-04-18_00:00:00, Italy, IT1888A, 13.118600000, 38.0502, 187.0, urban, background, 
SPO.IT1888A_10_IR-GFC_2008-04-18_00:00:00, Italy, IT1888A, 13.118600000, 38.0502, 187.0, urban, background, 
SPO.IT1888A_20_GC-FID_2008-04-18_00:00:00, Italy, IT1888A, 13.118600000, 38.0502, 187.0, urban, background, 
SPO.IT1888A_5_BETA_2008-05-01_00:00:00, Italy, IT1888A, 13.118600000, 38.0502, 187.0, urban, background, 
SPO.IT1888A_7_UV-P_2008-04-01_00:00:00, Italy, IT1888A, 13.118600000, 38.0502, 187.0, urban, background, 
SPO.IT1888A_8_chemi_2008-04-01_00:00:00, Italy, IT1888A, 13.118600000, 38.0502, 187.0, urban, background, 
SPO.IT1889A_1_UV-FL_2008-04-18_00:00:00, Italy, IT1889A, 13.688000000, 37.9779, 101.0, urban, background, 
SPO.IT1889A_10_IR-GFC_2008-04-18_00:00:00, Italy, IT1889A, 13.688000000, 37.9779, 101.0, urban, background, 
SPO.IT1889A_20_GC-FID_2008-04-18_00:00:00, Italy, IT1889A, 13.688000000, 37.9779, 101.0, urban, background, 
SPO.IT1889A_5_BETA_2008-05-01_00:00:00, Italy, IT1889A, 13.688000000, 37.9779, 101.0, urban, background, 
SPO.IT1889A_7_UV-P_2008-04-01_00:00:00, Italy, IT1889A, 13.688000000, 37.9779, 101.0, urban, background, 
SPO.IT1889A_8_chemi_2008-04-01_00:00:00, Italy, IT1889A, 13.688000000, 37.9779, 101.0, urban, background, 
SPO.IT1890A_1_UV-FL_2008-05-14_00:00:00, Italy, IT1890A, 14.281500000, 37.5641, 925.0, urban, background, 
SPO.IT1890A_10_IR-GFC_2008-05-14_00:00:00, Italy, IT1890A, 14.281500000, 37.5641, 925.0, urban, background, 
SPO.IT1890A_20_GC-FID_2008-05-14_00:00:00, Italy, IT1890A, 14.281500000, 37.5641, 925.0, urban, background, 
SPO.IT1890A_5_BETA_2008-05-14_00:00:00, Italy, IT1890A, 14.281500000, 37.5641, 925.0, urban, background, 
SPO.IT1890A_6001_BETA_2017-12-16_00:00:00, Italy, IT1890A, 14.281500000, 37.5641, 925.0, urban, background, 
SPO.IT1890A_7_UV-P_2008-04-01_00:00:00, Italy, IT1890A, 14.281500000, 37.5641, 925.0, urban, background, 
SPO.IT1890A_8_chemi_2008-04-01_00:00:00, Italy, IT1890A, 14.281500000, 37.5641, 925.0, urban, background, 
SPO.IT1898A_1_UV-FL_2008-09-16_00:00:00, Italy, IT1898A, 12.546900000, 38.0124, 40.0, urban, background, 
SPO.IT1898A_10_NDIR_2008-09-16_00:00:00, Italy, IT1898A, 12.546900000, 38.0124, 40.0, urban, background, 
SPO.IT1898A_20_GC-FID_2008-09-16_00:00:00, Italy, IT1898A, 12.546900000, 38.0124, 40.0, urban, background, 
SPO.IT1898A_5_BETA_2008-09-16_00:00:00, Italy, IT1898A, 12.546900000, 38.0124, 40.0, urban, background, 
SPO.IT1898A_5012_spectro_2017-01-01_00:00:00, Italy, IT1898A, 12.546900000, 38.0124, 40.0, urban, background, 
SPO.IT1898A_5014_spectro_2017-01-01_00:00:00, Italy, IT1898A, 12.546900000, 38.0124, 40.0, urban, background, 
SPO.IT1898A_5015_spectro_2017-01-01_00:00:00, Italy, IT1898A, 12.546900000, 38.0124, 40.0, urban, background, 
SPO.IT1898A_5018_spectro_2017-01-01_00:00:00, Italy, IT1898A, 12.546900000, 38.0124, 40.0, urban, background, 
SPO.IT1898A_5029_spectro_2017-01-01_00:00:00, Italy, IT1898A, 12.546900000, 38.0124, 40.0, urban, background, 
SPO.IT1898A_7_UV-P_2008-09-16_00:00:00, Italy, IT1898A, 12.546900000, 38.0124, 40.0, urban, background, 
SPO.IT1898A_8_chemi_2008-09-16_00:00:00, Italy, IT1898A, 12.546900000, 38.0124, 40.0, urban, background, 
SPO.IT1899A_1_UV-FL_2008-09-25_00:00:00, Italy, IT1899A, 15.010800000, 37.5157, 160.0, urban, background, 
SPO.IT1899A_10_NDIR_2008-09-25_00:00:00, Italy, IT1899A, 15.010800000, 37.5157, 160.0, urban, background, 
SPO.IT1899A_20_GC-FID_2009-01-01_00:00:00, Italy, IT1899A, 15.010800000, 37.5157, 160.0, urban, background, 
SPO.IT1899A_5_BETA_2008-09-25_00:00:00, Italy, IT1899A, 15.010800000, 37.5157, 160.0, urban, background, 
SPO.IT1899A_5012_spectro_2018-12-31_00:00:00, Italy, IT1899A, 15.010800000, 37.5157, 160.0, urban, background, 
SPO.IT1899A_5014_spectro_2018-12-31_00:00:00, Italy, IT1899A, 15.010800000, 37.5157, 160.0, urban, background, 
SPO.IT1899A_5015_spectro_2018-12-31_00:00:00, Italy, IT1899A, 15.010800000, 37.5157, 160.0, urban, background, 
SPO.IT1899A_5018_spectro_2018-12-31_00:00:00, Italy, IT1899A, 15.010800000, 37.5157, 160.0, urban, background, 
SPO.IT1899A_5029_GC-MSa_2018-12-31_00:00:00, Italy, IT1899A, 15.010800000, 37.5157, 160.0, urban, background, 
SPO.IT1899A_6001_BETA_2017-12-14_00:00:00, Italy, IT1899A, 15.010800000, 37.5157, 160.0, urban, background, 
SPO.IT1899A_7_UV-P_2008-09-25_00:00:00, Italy, IT1899A, 15.010800000, 37.5157, 160.0, urban, background, 
SPO.IT1899A_8_chemi_2008-09-25_00:00:00, Italy, IT1899A, 15.010800000, 37.5157, 160.0, urban, background, 
SPO.IT1997A_1_UV-FL_2009-01-01_00:00:00, Italy, IT1997A, 15.249100000, 38.1906, 28.0, suburban, background, 
SPO.IT1997A_10_IR-GFC_2009-01-01_00:00:00, Italy, IT1997A, 15.249100000, 38.1906, 28.0, suburban, background, 
SPO.IT1997A_20_GC-FID_2009-01-01_00:00:00, Italy, IT1997A, 15.249100000, 38.1906, 28.0, suburban, background, 
SPO.IT1997A_5_BETA_2009-01-01_00:00:00, Italy, IT1997A, 15.249100000, 38.1906, 28.0, suburban, background, 
SPO.IT1997A_5012_spectro_2010-01-01_00:00:00, Italy, IT1997A, 15.249100000, 38.1906, 28.0, suburban, background, 
SPO.IT1997A_5014_spectro_2010-01-01_00:00:00, Italy, IT1997A, 15.249100000, 38.1906, 28.0, suburban, background, 
SPO.IT1997A_5015_spectro_2010-01-01_00:00:00, Italy, IT1997A, 15.249100000, 38.1906, 28.0, suburban, background, 
SPO.IT1997A_5018_spectro_2010-01-01_00:00:00, Italy, IT1997A, 15.249100000, 38.1906, 28.0, suburban, background, 
SPO.IT1997A_5029_GC-MSa_2016-01-01_00:00:00, Italy, IT1997A, 15.249100000, 38.1906, 28.0, suburban, background, 
SPO.IT1997A_6001_BETA_2009-01-01_00:00:00, Italy, IT1997A, 15.249100000, 38.1906, 28.0, suburban, background, 
SPO.IT1997A_7_UV-P_2009-01-01_00:00:00, Italy, IT1997A, 15.249100000, 38.1906, 28.0, suburban, background, 
SPO.IT1997A_8_chemi_2009-01-01_00:00:00, Italy, IT1997A, 15.249100000, 38.1906, 28.0, suburban, background, 
SPO.IT2030A_1_UV-FL_2010-01-01_00:00:00, Italy, IT2030A, 14.297100000, 37.0559, 9.0, suburban, background, 
SPO.IT2030A_20_GC-FID_2010-01-01_00:00:00, Italy, IT2030A, 14.297100000, 37.0559, 9.0, suburban, background, 
SPO.IT2030A_5_BETA_2010-01-01_00:00:00, Italy, IT2030A, 14.297100000, 37.0559, 9.0, suburban, background, 
SPO.IT2030A_8_chemi_2010-01-01_00:00:00, Italy, IT2030A, 14.297100000, 37.0559, 9.0, suburban, background, 
SPO.IT2033A_10_IR-GFC_2011-01-01_00:00:00, Italy, IT2033A, 14.734000000, 36.9171, 501.0, suburban, background, 
SPO.IT2033A_5_BETA_2011-01-01_00:00:00, Italy, IT2033A, 14.734000000, 36.9171, 501.0, suburban, background, 
SPO.IT2033A_5_nephelometry_2011-01-01_00:00:00, Italy, IT2033A, 14.734000000, 36.9171, 501.0, suburban, background, 
SPO.IT2033A_5012_spectro_2011-01-01_00:00:00, Italy, IT2033A, 14.734000000, 36.9171, 501.0, suburban, background, 
SPO.IT2033A_5014_spectro_2011-01-01_00:00:00, Italy, IT2033A, 14.734000000, 36.9171, 501.0, suburban, background, 
SPO.IT2033A_5015_spectro_2011-01-01_00:00:00, Italy, IT2033A, 14.734000000, 36.9171, 501.0, suburban, background, 
SPO.IT2033A_5018_spectro_2011-01-01_00:00:00, Italy, IT2033A, 14.734000000, 36.9171, 501.0, suburban, background, 
SPO.IT2033A_5029_GC-MSa_2011-01-01_00:00:00, Italy, IT2033A, 14.734000000, 36.9171, 501.0, suburban, background, 
SPO.IT2033A_6001_BETA_2011-01-01_00:00:00, Italy, IT2033A, 14.734000000, 36.9171, 501.0, suburban, background, 
SPO.IT2033A_7_UV-P_2011-01-01_00:00:00, Italy, IT2033A, 14.734000000, 36.9171, 501.0, suburban, background, 
SPO.IT2033A_8_chemi_2011-01-01_00:00:00, Italy, IT2033A, 14.734000000, 36.9171, 501.0, suburban, background, 
SPO.IT2036A_1_UV-FL_2011-01-01_00:00:00, Italy, IT2036A, 14.714500000, 36.9263, 598.0, urban, background, 
SPO.IT2036A_10_NDIR_2011-01-01_00:00:00, Italy, IT2036A, 14.714500000, 36.9263, 598.0, urban, background, 
SPO.IT2036A_20_GC-FID_2015-01-01_00:00:00, Italy, IT2036A, 14.714500000, 36.9263, 598.0, urban, background, 
SPO.IT2036A_5_BETA_2011-01-01_00:00:00, Italy, IT2036A, 14.714500000, 36.9263, 598.0, urban, background, 
SPO.IT2036A_5_nephelometry_2011-01-01_00:00:00, Italy, IT2036A, 14.714500000, 36.9263, 598.0, urban, background, 
SPO.IT2036A_7_UV-P_2011-01-01_00:00:00, Italy, IT2036A, 14.714500000, 36.9263, 598.0, urban, background, 
SPO.IT2036A_8_chemi_2011-01-01_00:00:00, Italy, IT2036A, 14.714500000, 36.9263, 598.0, urban, background, 
SPO.IT2052A_1_UV-FL_2013-01-01_00:00:00, Italy, IT2052A, 15.081100000, 37.5293, 135.0, urban, background, 
SPO.IT2052A_10_IR-GFC_2013-01-01_00:00:00, Italy, IT2052A, 15.081100000, 37.5293, 135.0, urban, background, 
SPO.IT2052A_20_GC-FID_2013-01-01_00:00:00, Italy, IT2052A, 15.081100000, 37.5293, 135.0, urban, background, 
SPO.IT2052A_5_BETA_2011-03-25_00:00:00, Italy, IT2052A, 15.081100000, 37.5293, 135.0, urban, background, 
SPO.IT2052A_5012_spectro_2013-01-01_00:00:00, Italy, IT2052A, 15.081100000, 37.5293, 135.0, urban, background, 
SPO.IT2052A_5014_spectro_2013-01-01_00:00:00, Italy, IT2052A, 15.081100000, 37.5293, 135.0, urban, background, 
SPO.IT2052A_5015_spectro_2013-01-01_00:00:00, Italy, IT2052A, 15.081100000, 37.5293, 135.0, urban, background, 
SPO.IT2052A_5018_spectro_2013-01-01_00:00:00, Italy, IT2052A, 15.081100000, 37.5293, 135.0, urban, background, 
SPO.IT2052A_5029_GC-MSa_2013-01-01_00:00:00, Italy, IT2052A, 15.081100000, 37.5293, 135.0, urban, background, 
SPO.IT2052A_6001_BETA_2011-03-25_00:00:00, Italy, IT2052A, 15.081100000, 37.5293, 135.0, urban, background, 
SPO.IT2052A_7_UV-P_2012-02-24_00:00:00, Italy, IT2052A, 15.081100000, 37.5293, 135.0, urban, background, 
SPO.IT2052A_8_chemi_2011-03-31_00:00:00, Italy, IT2052A, 15.081100000, 37.5293, 135.0, urban, background, 
SPO.IT2206A_1_UV-FL_2014-02-01_00:00:00, Italy, IT2206A, 14.345000000, 37.0225, 0.0, rural-nearcity, background, 
SPO.IT2206A_5_BETA_2015-01-01_00:00:00, Italy, IT2206A, 14.345000000, 37.0225, 0.0, rural-nearcity, background, 
SPO.IT2206A_7_UV-P_2014-02-01_00:00:00, Italy, IT2206A, 14.345000000, 37.0225, 0.0, rural-nearcity, background, 
SPO.IT2206A_8_chemi_2014-02-01_00:00:00, Italy, IT2206A, 14.345000000, 37.0225, 0.0, rural-nearcity, background, 
SPO.IT2207A_1_UV-FL_2014-02-01_00:00:00, Italy, IT2207A, 14.223800000, 37.0757, 0.0, urban, background, 
SPO.IT2207A_20_GC-FID_2014-02-01_00:00:00, Italy, IT2207A, 14.223800000, 37.0757, 0.0, urban, background, 
SPO.IT2207A_5_BETA_2014-02-01_00:00:00, Italy, IT2207A, 14.223800000, 37.0757, 0.0, urban, background, 
SPO.IT2207A_7_UV-P_2014-02-01_00:00:00, Italy, IT2207A, 14.223800000, 37.0757, 0.0, urban, background, 
SPO.IT2207A_8_chemi_2014-02-01_00:00:00, Italy, IT2207A, 14.223800000, 37.0757, 0.0, urban, background, 
SPO.IT2274A_1_UV-FL_2016-06-16_00:00:00, Italy, IT2274A, 13.532500000, 37.2919, 0.0, suburban, background, 
SPO.IT2274A_10_IR-GFC_2016-06-16_00:00:00, Italy, IT2274A, 13.532500000, 37.2919, 0.0, suburban, background, 
SPO.IT2274A_20_GC-FID_2016-06-16_00:00:00, Italy, IT2274A, 13.532500000, 37.2919, 0.0, suburban, background, 
SPO.IT2274A_5_BETA_2016-06-16_00:00:00, Italy, IT2274A, 13.532500000, 37.2919, 0.0, suburban, background, 
SPO.IT2274A_5012_spectro_2016-06-16_00:00:00, Italy, IT2274A, 13.532500000, 37.2919, 0.0, suburban, background, 
SPO.IT2274A_5014_spectro_2016-06-16_00:00:00, Italy, IT2274A, 13.532500000, 37.2919, 0.0, suburban, background, 
SPO.IT2274A_5015_spectro_2016-06-16_00:00:00, Italy, IT2274A, 13.532500000, 37.2919, 0.0, suburban, background, 
SPO.IT2274A_5018_spectro_2016-06-16_00:00:00, Italy, IT2274A, 13.532500000, 37.2919, 0.0, suburban, background, 
SPO.IT2274A_5029_GC-MSa_2016-06-16_00:00:00, Italy, IT2274A, 13.532500000, 37.2919, 0.0, suburban, background, 
SPO.IT2274A_6001_BETA_2016-06-16_00:00:00, Italy, IT2274A, 13.532500000, 37.2919, 0.0, suburban, background, 
SPO.IT2274A_8_chemi_2016-06-16_00:00:00, Italy, IT2274A, 13.532500000, 37.2919, 0.0, suburban, background, 
SPO.IT2275A_1_UV-FL_2020-01-01_00:00:00, Italy, IT2275A, 15.546500000, 38.1743, 0.0, urban, background, 
SPO.IT2275A_20_GC-FID_2015-01-01_00:00:00, Italy, IT2275A, 15.546500000, 38.1743, 0.0, urban, background, 
SPO.IT2275A_5_BETA_2015-01-01_00:00:00, Italy, IT2275A, 15.546500000, 38.1743, 0.0, urban, background, 
SPO.IT2275A_5012_spectro_2015-01-01_00:00:00, Italy, IT2275A, 15.546500000, 38.1743, 0.0, urban, background, 
SPO.IT2275A_5014_spectro_2015-01-01_00:00:00, Italy, IT2275A, 15.546500000, 38.1743, 0.0, urban, background, 
SPO.IT2275A_5015_spectro_2015-01-01_00:00:00, Italy, IT2275A, 15.546500000, 38.1743, 0.0, urban, background, 
SPO.IT2275A_5018_spectro_2015-01-01_00:00:00, Italy, IT2275A, 15.546500000, 38.1743, 0.0, urban, background, 
SPO.IT2275A_5029_GC-Msa_2015-01-01_00:00:00, Italy, IT2275A, 15.546500000, 38.1743, 0.0, urban, background, 
SPO.IT2275A_6001_BETA_2020-01-01_00:00:00, Italy, IT2275A, 15.546500000, 38.1743, 0.0, urban, background, 
SPO.IT2275A_7_UV-P_2017-08-01_00:00:00, Italy, IT2275A, 15.546500000, 38.1743, 0.0, urban, background, 
SPO.IT2275A_8_chemi_2020-01-01_00:00:00, Italy, IT2275A, 15.546500000, 38.1743, 0.0, urban, background, 
SPO.IT2281A_10_NDIR_2017-02-23_00:00:00, Italy, IT2281A, 13.594000000, 37.3070, 265.0, suburban, background, 
SPO.IT2281A_20_GC-FID_2017-02-23_00:00:00, Italy, IT2281A, 13.594000000, 37.3070, 265.0, suburban, background, 
SPO.IT2281A_5_BETA_2017-02-23_00:00:00, Italy, IT2281A, 13.594000000, 37.3070, 265.0, suburban, background, 
SPO.IT2281A_6001_BETA_2017-02-23_00:00:00, Italy, IT2281A, 13.594000000, 37.3070, 265.0, suburban, background, 
SPO.IT2281A_7_UV-P_2017-02-23_00:00:00, Italy, IT2281A, 13.594000000, 37.3070, 265.0, suburban, background, 
SPO.IT2281A_8_chemi_2017-02-23_00:00:00, Italy, IT2281A, 13.594000000, 37.3070, 265.0, suburban, background, 
SPO.IT2287A_1_UV-FL_2018-01-01_00:00:00, Italy, IT2287A, 13.346500000, 38.1307, 10.0, urban, background, 
SPO.IT2287A_20_GC-FID_2018-01-01_00:00:00, Italy, IT2287A, 13.346500000, 38.1307, 10.0, urban, background, 
SPO.IT2287A_5_BETA_2018-01-01_00:00:00, Italy, IT2287A, 13.346500000, 38.1307, 10.0, urban, background, 
SPO.IT2287A_5014_spectro_2018-01-01_00:00:00, Italy, IT2287A, 13.346500000, 38.1307, 10.0, urban, background, 
SPO.IT2287A_5015_spectro_2018-01-01_00:00:00, Italy, IT2287A, 13.346500000, 38.1307, 10.0, urban, background, 
SPO.IT2287A_5018_spectro_2018-01-01_00:00:00, Italy, IT2287A, 13.346500000, 38.1307, 10.0, urban, background, 
SPO.IT2287A_5029_GC-Msa_2018-01-01_00:00:00, Italy, IT2287A, 13.346500000, 38.1307, 10.0, urban, background, 
SPO.IT2287A_6001_BETA_2018-01-01_00:00:00, Italy, IT2287A, 13.346500000, 38.1307, 10.0, urban, background, 
